"AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","EdgeCount","Indegree","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","Outdegree","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"3.801324503311258","0.0","0.26306620209059234","1.0","2","7","2","1","false","Dirk","21.5","0","2","1","0","0.9525199236726906","false","0","Dirk","0","0.671875"
"3.2317880794701987","0.006874051273320298","0.3094262295081967","0.5277777777777778","9","6","9","8","false","Tormund","14.222222222222221","0","9","1","0","0.9621730833988101","false","0","Tormund","2672","0.23132969034608378"
"3.9172185430463577","0.0","0.25528317836010145","0.0","1","6","1","0","false","Cressen","17.0","0","1","1","0","0.9505556179144685","false","0","Cressen","0","0.0"
"4.039735099337748","0.0","0.24754098360655738","1.0","4","7","4","2","false","Drogo","12.25","0","4","2","0","0.9484790661129195","false","0","Drogo","0","0.47115384615384615"
"4.033112582781457","5.86712430236225E-5","0.24794745484400657","0.7333333333333333","6","7","6","3","false","Irri","9.5","0","6","3","0","0.9485913121562465","false","0","Irri","16","0.36538461538461536"
"5.02317880794702","0.0","0.1990771259063942","1.0","2","8","2","1","false","Prendahl-na-Ghezn","4.5","0","2","1","0","0.931810528678864","false","0","Prendahl-na-Ghezn","0","0.6428571428571429"
"5.02317880794702","0.0","0.1990771259063942","1.0","2","8","2","2","false","Sallor","4.5","0","2","0","0","0.931810528678864","false","0","Sallor","0","0.6428571428571429"
"4.052980132450331","0.0","0.24673202614379083","1.0","2","7","2","1","false","Grey-Worm","18.0","0","2","1","0","0.9482545740262656","false","0","Grey-Worm","0","0.75"
"4.056291390728477","0.0","0.24653061224489795","0.0","1","7","1","1","false","Groleo","24.0","0","1","0","0","0.9481984510046021","false","0","Groleo","0","0.0"
"4.046357615894039","0.0","0.24713584288052376","1.0","4","7","4","4","false","Missandei","12.0","0","4","0","0","0.9483668200695926","false","0","Missandei","0","0.5"
"4.056291390728477","0.0","0.24653061224489795","0.0","1","7","1","1","false","Rhaegel-Targaryen","24.0","0","1","0","0","0.9481984510046021","false","0","Rhaegel-Targaryen","0","0.0"
"3.947019867549669","0.0","0.2533557046979866","0.0","1","6","1","0","false","Daeron-I-Targaryen","8.0","0","1","1","0","0.9500505107194971","false","0","Daeron-I-Targaryen","0","0.0"
"2.9503311258278146","0.013735726451414593","0.3389450056116723","0.35714285714285715","8","5","8","6","false","Shireen-Baratheon","15.5","0","8","2","0","0.9669435402402065","false","0","Shireen-Baratheon","4288","0.21180555555555555"
"3.281456953642384","0.0","0.30474268415741673","1.0","3","6","3","0","false","Dalla","26.0","0","3","3","0","0.9613312380738579","false","0","Dalla","0","0.48148148148148145"
"3.2781456953642385","7.333905377952813E-6","0.305050505050505","0.8333333333333334","4","6","4","4","false","Val","21.25","0","4","0","0","0.9613873610955214","false","0","Val","2","0.39351851851851855"
"3.248344370860927","0.0","0.30784913353720694","1.0","3","6","3","1","false","Devan-Seaworth","17.666666666666668","0","3","2","0","0.9618924682904928","false","0","Devan-Seaworth","0","0.49074074074074076"
"3.7152317880794703","0.0","0.26916221033868093","1.0","2","6","2","1","false","Guncer-Sunglass","13.0","0","2","1","0","0.9539791222359412","false","0","Guncer-Sunglass","0","0.6842105263157895"
"3.248344370860927","0.0","0.30784913353720694","1.0","3","6","3","1","false","Khorane-Sathmantes","17.666666666666668","0","3","2","0","0.9618924682904928","false","0","Khorane-Sathmantes","0","0.49074074074074076"
"3.2350993377483444","2.933562151181125E-5","0.3091095189355169","0.8","5","6","5","3","false","Pylos","13.0","0","5","2","0","0.9621169603771467","false","0","Pylos","8","0.34210526315789475"
"3.2649006622516556","0.0","0.30628803245436104","1.0","2","6","2","2","false","Utherydes-Wayn","26.5","0","2","0","0","0.9616118531821753","false","0","Utherydes-Wayn","0","0.5408163265306123"
"3.2980132450331126","0.0","0.3032128514056225","1.0","2","6","2","0","false","Dick-Follard","30.0","0","2","2","0","0.9610506229655404","false","0","Dick-Follard","0","0.5769230769230769"
"3.26158940397351","1.3856001403030069E-4","0.3065989847715736","0.6071428571428571","8","6","8","7","false","Satin","12.375","0","8","1","0","0.9616679762038388","false","0","Satin","58","0.22098214285714285"
"3.2980132450331126","0.0","0.3032128514056225","1.0","2","6","2","2","false","Mag-Mar-Tun-Doh-Weg","30.0","0","2","0","0","0.9610506229655404","false","0","Mag-Mar-Tun-Doh-Weg","0","0.5769230769230769"
"2.9139072847682117","0.007258338941026602","0.3431818181818182","0.47619047619047616","7","5","7","0","false","Dontos-Hollard","26.285714285714285","0","7","7","0","0.9675608934785048","false","0","Dontos-Hollard","2942","0.30049261083743845"
"3.327814569536424","0.0","0.3004975124378109","1.0","3","6","3","1","false","Lothor-Brune","23.333333333333332","0","3","2","0","0.9605455157705691","false","0","Lothor-Brune","0","0.44025157232704404"
"3.910596026490066","0.0","0.25571549534292976","0.0","1","6","1","1","false","Moon-Boy","7.0","0","1","0","0","0.9506678639577955","false","0","Moon-Boy","0","0.0"
"3.1357615894039736","0.0","0.3189017951425554","1.0","3","5","3","0","false","Doran-Martell","32.333333333333336","0","3","3","0","0.9638006510270513","false","0","Doran-Martell","0","0.48258706467661694"
"4.3907284768211925","0.0","0.22775263951734537","0.0","1","7","1","1","false","Watt","13.0","0","1","0","0","0.94253002581659","false","0","Watt","0","0.0"
"3.294701986754967","7.333905377952813E-6","0.30351758793969846","0.6666666666666666","3","6","3","0","false","Errok","21.0","0","3","3","0","0.961106745987204","false","0","Errok","2","0.40384615384615385"
"3.294701986754967","7.333905377952813E-6","0.30351758793969846","0.6666666666666666","3","6","3","1","false","Grigg","21.0","0","3","2","0","0.961106745987204","false","0","Grigg","2","0.40384615384615385"
"3.2582781456953644","1.2834334411417422E-4","0.30691056910569103","0.7142857142857143","8","6","8","6","false","Styr","15.25","0","8","2","0","0.9617240992255023","false","0","Styr","32","0.27232142857142855"
"5.576158940397351","0.0","0.1793349168646081","0.0","1","8","1","0","false","Galbart-Glover","3.0","0","1","1","0","0.9224379840610619","false","0","Galbart-Glover","0","0.0"
"4.579470198675497","0.006622516556291391","0.21836587129428775","0.3333333333333333","3","7","3","3","false","Robett-Glover","2.0","0","3","0","0","0.9393310135817713","false","0","Robett-Glover","2866","0.5555555555555556"
"3.1821192052980134","0.0","0.31425598335067634","0.0","1","5","1","0","false","Galyeon-of-Cuy","59.0","0","1","1","0","0.9630149287237625","false","0","Galyeon-of-Cuy","0","0.0"
"2.9271523178807946","0.006689704176739049","0.3416289592760181","0.6","6","5","6","0","false","Garlan-Tyrell","29.833333333333332","0","6","6","0","0.967336401391851","false","0","Garlan-Tyrell","2424","0.3531746031746032"
"3.923841059602649","0.0","0.2548523206751055","0.0","1","6","1","1","false","Leonette-Fossoway","6.0","0","1","0","0","0.9504433718711415","false","0","Leonette-Fossoway","0","0.0"
"4.19205298013245","1.100085806692922E-5","0.23854660347551343","0.0","2","7","2","0","false","Gawen-Westerling","3.5","0","2","2","0","0.9458974071163991","false","0","Gawen-Westerling","2","0.625"
"3.26158940397351","0.00229421256034892","0.3065989847715736","0.0","2","6","2","2","false","Sybell-Spicer","25.5","0","2","0","0","0.9616679762038388","false","0","Sybell-Spicer","1878","0.5104166666666666"
"3.2980132450331126","0.0","0.3032128514056225","1.0","2","6","2","0","false","Gendel","27.0","0","2","2","0","0.9610506229655404","false","0","Gendel","0","0.5192307692307693"
"3.2980132450331126","0.0","0.3032128514056225","1.0","2","6","2","1","false","Gorne","27.0","0","2","1","0","0.9610506229655404","false","0","Gorne","0","0.5192307692307693"
"3.9900662251655628","0.0","0.25062240663900415","0.0","1","6","1","1","false","Merrit","11.0","0","1","0","0","0.9493209114378718","false","0","Merrit","0","0.0"
"5.0364238410596025","0.0","0.1985535831689678","0.0","1","8","1","0","false","Grazdan-mo-Eraz","4.0","0","1","1","0","0.9315860365922102","false","0","Grazdan-mo-Eraz","0","0.0"
"3.5927152317880795","0.01973553937207102","0.2783410138248848","0.3333333333333333","3","6","3","1","false","Helman-Tallhart","9.0","0","3","2","0","0.9560556740374903","false","0","Helman-Tallhart","8586","0.3611111111111111"
"3.2549668874172184","1.0421447793562814E-4","0.3072227873855544","0.7142857142857143","7","6","7","3","false","Kegs","15.0","0","7","4","0","0.9617802222471658","false","0","Kegs","56","0.2542372881355932"
"3.26158940397351","1.4667810755905627E-4","0.3065989847715736","0.6071428571428571","8","6","8","2","false","Jarl","14.625","0","8","6","0","0.9616679762038388","false","0","Jarl","38","0.26590909090909093"
"3.7019867549668874","0.0","0.2701252236135957","0.0","1","6","1","0","false","Grisel","15.0","0","1","1","0","0.9542036143225952","false","0","Grisel","0","0.0"
"3.294701986754967","0.006622516556291391","0.30351758793969846","0.0","2","6","2","0","false","Halder","26.5","0","2","2","0","0.961106745987204","false","0","Halder","1992","0.5"
"4.291390728476821","0.0","0.2330246913580247","0.0","1","7","1","1","false","Todder","2.0","0","1","0","0","0.9442137164664945","false","0","Todder","0","0.0"
"3.2880794701986753","4.4003432267716884E-6","0.30412890231621353","0.9","5","6","5","0","false","Hareth-(Moles-Town)","15.6","0","5","5","0","0.961218992030531","false","0","Hareth-(Moles-Town)","2","0.3"
"3.2847682119205297","6.600514840157533E-6","0.30443548387096775","0.9","5","6","5","2","false","Mully","16.2","0","5","3","0","0.9612751150521944","false","0","Mully","4","0.30566037735849055"
"3.281456953642384","1.100085806692922E-5","0.30474268415741673","0.8666666666666667","6","6","6","6","false","Spare-Boot","14.5","0","6","0","0","0.9613312380738579","false","0","Spare-Boot","6","0.27358490566037735"
"3.2582781456953644","0.0032508090116289997","0.30691056910569103","0.6071428571428571","8","6","8","0","false","Harma","14.25","0","8","8","0","0.9617240992255023","false","0","Harma","2502","0.2544642857142857"
"3.2450331125827816","0.003541662070956712","0.3081632653061224","0.5777777777777777","10","6","10","5","false","Rattleshirt","13.3","0","10","5","0","0.9619485913121563","false","0","Rattleshirt","2654","0.2293103448275862"
"3.2781456953642385","0.0","0.305050505050505","1.0","3","6","3","3","false","Varamyr","27.333333333333332","0","3","0","0","0.9613873610955214","false","0","Varamyr","0","0.49696969696969695"
"4.235099337748345","0.0","0.2361219702892885","1.0","2","7","2","2","false","Weeper","9.0","0","2","0","0","0.9451678078347738","false","0","Weeper","0","0.8181818181818182"
"4.582781456953643","0.0","0.21820809248554912","1.0","2","7","2","1","false","Randyll-Tarly","3.0","0","2","1","0","0.9392748905601078","false","0","Randyll-Tarly","0","0.75"
"2.980132450331126","0.0","0.33555555555555555","1.0","3","5","3","0","false","High-Septon-(Tyrions)","38.666666666666664","0","3","3","0","0.9664384330452351","false","0","High-Septon-(Tyrions)","0","0.5370370370370371"
"3.9966887417218544","0.0","0.2502071251035625","0.0","1","6","1","0","false","Jack-Be-Lucky","15.0","0","1","1","0","0.9492086653945448","false","0","Jack-Be-Lucky","0","0.0"
"2.6556291390728477","7.659588460866554E-4","0.3765586034912718","0.75","9","5","9","4","false","Renly-Baratheon","33.22222222222222","0","9","5","0","0.9719384891682568","false","0","Renly-Baratheon","808","0.2657777777777778"
"3.274834437086093","0.0","0.30535894843276035","1.0","2","5","2","2","false","Shagwell","25.0","0","2","0","0","0.9614434841171848","false","0","Shagwell","0","0.5319148936170213"
"3.2847682119205297","0.0","0.30443548387096775","0.0","1","5","1","1","false","Urswyck","45.0","0","1","0","0","0.9612751150521944","false","0","Urswyck","0","0.0"
"4.433774834437086","0.0","0.22554144884241972","0.0","1","7","1","1","false","Tytos-Blackwood","2.0","0","1","0","0","0.9418004265349647","false","0","Tytos-Blackwood","0","0.0"
"3.5860927152317883","0.013235603805668267","0.2788550323176362","0.0","4","6","4","4","false","Thoren-Smallwood","10.5","0","4","0","0","0.9561679200808172","false","0","Thoren-Smallwood","5442","0.296875"
"3.4205298013245033","0.0","0.29235237173281703","0.0","1","5","1","0","false","Joanna-Lannister","29.0","0","1","1","0","0.9589740711639915","false","0","Joanna-Lannister","0","0.0"
"2.937086092715232","0.0","0.34047350620067646","1.0","4","5","4","1","false","Myrcella-Baratheon","42.5","0","4","3","0","0.9671680323268604","false","0","Myrcella-Baratheon","0","0.5059523809523809"
"2.9701986754966887","0.0019151439844053877","0.3366778149386845","0.5","4","5","4","3","false","Paxter-Redwyne","30.75","0","4","1","0","0.9666068021102256","false","0","Paxter-Redwyne","810","0.4178082191780822"
"3.1788079470198674","3.8985230200308627E-4","0.3145833333333333","0.6666666666666666","3","6","3","0","false","Jon-Arryn","15.0","0","3","3","0","0.963071051745426","false","0","Jon-Arryn","260","0.45454545454545453"
"3.3112582781456954","2.843347699721876E-4","0.302","0.6","5","6","5","4","false","Robert-Arryn","16.6","0","5","1","0","0.9608261308788866","false","0","Robert-Arryn","178","0.29642857142857143"
"3.2980132450331126","0.0","0.3032128514056225","1.0","2","6","2","1","false","Orell","31.0","0","2","1","0","0.9610506229655404","false","0","Orell","0","0.5961538461538461"
"3.2847682119205297","0.0","0.30443548387096775","1.0","4","6","4","2","false","Ryk","20.25","0","4","2","0","0.9612751150521944","false","0","Ryk","0","0.375"
"3.301324503311258","0.0","0.3029087261785356","0.0","1","6","1","1","false","Zei","52.0","0","1","0","0","0.960994499943877","false","0","Zei","0","0.0"
"3.26158940397351","0.0","0.3065989847715736","1.0","2","6","2","1","false","Jon-Umber-(Smalljon)","29.0","0","2","1","0","0.9616679762038388","false","0","Jon-Umber-(Smalljon)","0","0.58"
"3.2582781456953644","0.001714137738706462","0.30691056910569103","0.6666666666666666","3","6","3","2","false","Robin-Flint","20.0","0","3","1","0","0.9617240992255023","false","0","Robin-Flint","1662","0.4"
"4.1158940397351","0.0","0.24296057924376507","1.0","2","7","2","2","false","Wendel-Manderly","6.0","0","2","0","0","0.9471882366146593","false","0","Wendel-Manderly","0","0.6666666666666666"
"5.096026490066225","0.0","0.19623131903833657","1.0","2","7","2","0","false","Jonothor-Darry","3.0","0","2","2","0","0.9305758222022674","false","0","Jonothor-Darry","0","0.75"
"5.096026490066225","0.0","0.19623131903833657","1.0","2","7","2","2","false","Oswell-Whent","3.0","0","2","0","0","0.9305758222022674","false","0","Oswell-Whent","0","0.75"
"3.728476821192053","0.0","0.2682060390763765","0.0","1","6","1","0","false","Joramun","22.0","0","1","1","0","0.9537546301492872","false","0","Joramun","0","0.0"
"3.3509933774834435","0.0","0.2984189723320158","0.0","1","6","1","0","false","Kella","48.0","0","1","1","0","0.9601526546189247","false","0","Kella","0","0.0"
"3.2152317880794703","0.007247158915965191","0.31101956745623066","0.0","4","6","4","4","false","Willem-Lannister","15.75","0","4","0","0","0.9624536985071276","false","0","Willem-Lannister","3238","0.27314814814814814"
"4.549668874172186","0.0","0.2197962154294032","0.0","1","7","1","1","false","Softfoot","5.0","0","1","0","0","0.9398361207767426","false","0","Softfoot","0","0.0"
"3.172185430463576","0.0","0.31524008350730687","1.0","3","5","3","2","false","Symon-Silver-Tongue","24.666666666666668","0","3","1","0","0.9631832977887529","false","0","Symon-Silver-Tongue","0","0.4111111111111111"
"3.1125827814569536","6.624524649430594E-5","0.32127659574468087","0.8333333333333334","4","5","4","3","false","Tanda-Stokeworth","30.5","0","4","1","0","0.9641935121786958","false","0","Tanda-Stokeworth","36","0.4178082191780822"
"3.665562913907285","3.058571901941684E-5","0.2728093947606143","0.0","2","6","2","1","false","Merrett-Frey","13.0","0","2","1","0","0.9548209675608934","false","0","Merrett-Frey","16","0.5714285714285714"
"3.26158940397351","0.0","0.3065989847715736","1.0","2","6","2","2","false","Walder-Rivers","30.0","0","2","0","0","0.9616679762038388","false","0","Walder-Rivers","0","0.6"
"4.16887417218543","0.0","0.23987291501191424","0.0","1","7","1","0","false","Luwin","3.0","0","1","1","0","0.9462902682680435","false","0","Luwin","0","0.0"
"3.3311258278145695","0.0","0.30019880715705766","1.0","3","6","3","1","false","Marillion","22.333333333333332","0","3","2","0","0.9604893927489057","false","0","Marillion","0","0.42948717948717946"
"3.5794701986754967","3.229537618219935E-5","0.2793709528214616","0.0","2","6","2","1","false","Mathis-Rowan","9.0","0","2","1","0","0.9562801661241441","false","0","Mathis-Rowan","12","0.5333333333333333"
"3.652317880794702","0.0","0.27379873073436084","0.0","1","6","1","0","false","Maegor-I-Targaryen","16.0","0","1","1","0","0.9550454596475474","false","0","Maegor-I-Targaryen","0","0.0"
"4.582781456953643","0.0","0.21820809248554912","0.0","1","7","1","0","false","Mallador-Locke","4.0","0","1","1","0","0.9392748905601078","false","0","Mallador-Locke","0","0.0"
"3.4072847682119205","1.496903295861832E-4","0.293488824101069","0.0","2","5","2","0","false","Martyn-Lannister","16.5","0","2","2","0","0.9591985632506453","false","0","Martyn-Lannister","192","0.5344827586206896"
"3.3509933774834435","0.0","0.2984189723320158","0.0","1","6","1","0","false","Mordane","48.0","0","1","1","0","0.9601526546189247","false","0","Mordane","0","0.0"
"4.228476821192053","0.0","0.23649177760375883","0.0","1","7","1","0","false","Munda","9.0","0","1","1","0","0.9452800538781008","false","0","Munda","0","0.0"
"4.23841059602649","0.0","0.2359375","0.0","1","6","1","0","false","Nage","5.0","0","1","1","0","0.9451116848131104","false","0","Nage","0","0.0"
"3.26158940397351","0.0","0.3065989847715736","1.0","2","6","2","0","false","Olyvar-Frey","27.5","0","2","2","0","0.9616679762038388","false","0","Olyvar-Frey","0","0.55"
"3.334437086092715","0.0","0.2999006951340616","1.0","2","6","2","0","false","Oswell-Kettleblack","31.5","0","2","2","0","0.9604332697272422","false","0","Oswell-Kettleblack","0","0.6057692307692307"
"4.582781456953643","0.0","0.21820809248554912","0.0","1","7","1","0","false","Ottyn-Wythers","4.0","0","1","1","0","0.9392748905601078","false","0","Ottyn-Wythers","0","0.0"
"3.947019867549669","0.0","0.2533557046979866","0.0","1","6","1","0","false","Patchface","8.0","0","1","1","0","0.9500505107194971","false","0","Patchface","0","0.0"
"3.2682119205298013","0.0","0.3059777102330294","0.0","1","6","1","0","false","Perwyn-Frey","49.0","0","1","1","0","0.9615557301605119","false","0","Perwyn-Frey","0","0.0"
"3.7019867549668874","0.0","0.2701252236135957","0.0","1","6","1","1","false","Yohn-Royce","15.0","0","1","0","0","0.9542036143225952","false","0","Yohn-Royce","0","0.0"
"3.9900662251655628","7.333905377952813E-6","0.25062240663900415","0.0","2","6","2","0","false","Petyr-Frey","9.0","0","2","2","0","0.9493209114378718","false","0","Petyr-Frey","2","0.5714285714285714"
"4.129139072847682","0.0","0.2421812349639134","0.0","1","7","1","1","false","Ragwyle","10.0","0","1","0","0","0.9469637445280055","false","0","Ragwyle","0","0.0"
"3.248344370860927","0.0","0.30784913353720694","1.0","2","6","2","0","false","Ramsay-Snow","32.0","0","2","2","0","0.9618924682904928","false","0","Ramsay-Snow","0","0.6153846153846154"
"3.2649006622516556","0.0","0.30628803245436104","1.0","2","6","2","2","false","Rollam-Westerling","26.0","0","2","0","0","0.9616118531821753","false","0","Rollam-Westerling","0","0.5306122448979592"
"3.76158940397351","0.0","0.2658450704225352","1.0","2","6","2","1","false","Rhaella-Targaryen","7.5","0","2","1","0","0.9531933999326524","false","0","Rhaella-Targaryen","0","0.6818181818181818"
"3.2682119205298013","0.0","0.3059777102330294","0.0","1","6","1","1","false","Rolph-Spicer","49.0","0","1","0","0","0.9615557301605119","false","0","Rolph-Spicer","0","0.0"
"3.2682119205298013","0.0","0.3059777102330294","0.0","1","6","1","1","false","Tristifer-IV-Mudd","49.0","0","1","0","0","0.9615557301605119","false","0","Tristifer-IV-Mudd","0","0.0"
"4.2218543046357615","0.0","0.23686274509803923","1.0","2","6","2","2","false","Zollo","5.5","0","2","0","0","0.9453922999214277","false","0","Zollo","0","0.6875"
"3.119205298013245","0.0","0.3205944798301486","1.0","2","5","2","2","false","Tysha","53.5","0","2","0","0","0.9640812661353688","false","0","Tysha","0","0.7328767123287672"
"5.533112582781457","0.0","0.18073010173548773","0.0","1","8","1","0","false","Simon-Toyne","2.0","0","1","1","0","0.9231675833426872","false","0","Simon-Toyne","0","0.0"
"4.211920529801325","0.0","0.23742138364779874","0.0","1","7","1","0","false","Tion-Frey","4.0","0","1","1","0","0.9455606689864182","false","0","Tion-Frey","0","0.0"
